_id,STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
525,22N04W27Q001M,397268N1222962W001,GLE_27Q001M screen interval 244 to 350 bgs,LL Well 3,39.726584000,-122.296304000,NAD83,"GPS, 10m",327.530,NAVD88,R.L. AT W.L.M.PT.,Glenn,5-021.52,Colusa,380.00000,Irrigation,Single Well,726571,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N04W27Q001M,
526,22N15E11C001M,397777N1202682W003,PLU_11C001M screen interval 960 to 1070 bgs,DMW 7d,39.777722770,-120.268246000,NAD83,"Survey, 1m",4898.930,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,1100.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C001M,
527,22N15E11C002M,397777N1202682W005,PLU_11C002M screen interval 830 to 840 bgs,DMW 7id,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.860,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,850.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C002M,
528,22N15E11C003M,397777N1202682W007,PLU_11C003M screen interval 690 to 710 bgs,DMW 7i,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.730,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,720.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C003M,
529,22N15E11C004M,397777N1202682W009,PLU_11C004M screen interval 360 to 440 bgs,DMW 7is,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.670,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,460.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C004M,
530,22N15E11C005M,397777N1202682W001,PLU_11C005M screen interval 130 to 140 bgs,DMW 7s,39.777722770,-120.268291800,NAD83,"Survey, 1m",4898.540,NAVD88,R.L. AT W.L.M.PT.,Plumas,5-012.01,Sierra Valley,160.00000,Observation,Part of a nested/multi-completion well,WCR2021-015610,https://wdl.water.ca.gov/StationDetails.aspx?Station=22N15E11C005M,
531,22S28E06C003M,360485N1189931W001,ETGSA-01 Lower,ETGSA-01 Lower,36.048530000,-118.993190000,NAD83,"Survey, 1m",476.790,NAVD88,OTHER,Tulare,5-022.13,Tule,164.00000,Observation,Single Well,WCR2022-006229,https://wdl.water.ca.gov/StationDetails.aspx?Station=22S28E06C003M,
532,22S28E06C004M,360485N1189932W010,ETGSA-01 Upper,ETGSA-01 Upper,36.048530000,-118.993240000,NAD83,"Survey, 1m",476.670,NAVD88,OTHER,Tulare,5-022.13,Tule,55.00000,Observation,Single Well,WCR2022-006225,https://wdl.water.ca.gov/StationDetails.aspx?Station=22S28E06C004M,
533,23N01W10M001M,398619N1219746W001,BUT_10M001M screen interval 90 to 200 bgs,Screen: 90-200 ft,39.861936000,-121.974546000,NAD83,Unknown,187.380,,Unknown,Butte,5-021.57,Vina,220.00000,Observation,Single Well,782040,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W10M001M,
534,23N01W28M002M,398188N1219912W001,BUT_28M002M screen interval 791 to 1021 bgs,Screen: 791-1021 ft,39.818773000,-121.991188000,NAD83,Unknown,159.020,,Unknown,Butte,5-021.57,Vina,1044.00000,Observation,Part of a nested/multi-completion well,WCR2008-008951,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W28M002M,
535,23N01W28M003M,398188N1219912W002,BUT_28M003M screen interval 640 to 670 bgs,Screen: 640-670 ft,39.818773000,-121.991188000,NAD83,Unknown,159.020,,Unknown,Butte,5-021.57,Vina,696.00000,Observation,Part of a nested/multi-completion well,WCR2008-008951,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W28M003M,
536,23N01W28M004M,398188N1219912W003,BUT_28M004M Screened Interval 120 to 165 feet bgs.,Screen: 120-165 ft,39.818773000,-121.991188000,NAD83,"GPS, 10m",159.020,,Unknown,Butte,5-021.57,Vina,207.00000,Observation,Part of a nested/multi-completion well,WCR2008-008951,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W28M004M,
537,23N01W28M005M,398188N1219912W004,BUT_28M005M Screened Interval 30 to 50 feet bgs.,Screen: 30-50 ft,39.818773000,-121.991188000,NAD83,"GPS, 10m",159.020,,Unknown,Butte,5-021.57,Vina,72.00000,Observation,Part of a nested/multi-completion well,WCR2008-008951,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W28M005M,
538,23N01W31M001M,398028N1220294W001,BUT_31M001M screened interval 1020 to 1030,Screen: 1020-1030 ft,39.802772000,-122.029408000,NAD83,Unknown,154.750,,Unknown,Butte,5-021.57,Vina,1200.00000,Observation,Part of a nested/multi-completion well,WCR2008-008472,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W31M001M,Deseret Farms Obs Deep Zone
539,23N01W31M002M,398028N1220294W002,BUT_31M002M screen interval 590 to 600 bgs,Screen: 590-600 ft,39.802772000,-122.029408000,NAD83,"GPS, 10m",154.750,,R.L. AT SURFACE,Butte,5-021.57,Vina,616.00000,Observation,Part of a nested/multi-completion well,WCR2008-008472,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W31M002M,Deseret Farms Obs Interm Deep
540,23N01W31M003M,398028N1220294W003,BUT_31M003M screen interval 140 to 201 bgs,Screen: 140-201 ft,39.802772000,-122.029408000,NAD83,"GPS, 10m",154.750,,R.L. AT SURFACE,Butte,5-021.57,Vina,245.00000,Observation,Part of a nested/multi-completion well,WCR2008-008472,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W31M003M,Deseret Farms Obs Interm Shallow
541,23N01W31M004M,398028N1220294W004,BUT_31M004M screen interval 65.5 to 75.5 bgs,Screen: 66-76 ft,39.802772000,-122.029408000,NAD83,"GPS, 10m",154.750,,R.L. AT SURFACE,Butte,5-021.57,Vina,106.00000,Observation,Part of a nested/multi-completion well,WCR2008-008472,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N01W31M004M,Deseret Farms Obs Shallow
542,23N02W28N001M,398117N1221020W002,TEH_28N001M SCREEN INTERVAL 910 TO 950 BGS,Screen: 550-570 ft,39.811489000,-122.102064000,WGS84,"GPS, 10m",202.140,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,970.00000,Observation,Part of a nested/multi-completion well,WCR2011-008104,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N02W28N001M,
543,23N02W28N002M,398117N1221020W003,TEH_28N002M SCREEN INTERVAL 550 TO 570 BGS,Screen: 550-570 ft,39.811489000,-122.102064000,WGS84,"Survey, 1m",202.140,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,580.00000,Observation,Part of a nested/multi-completion well,WCR2011-008104,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N02W28N002M,
544,23N02W28N003M,398117N1221020W004,TEH_28N003M SCREEN INTERVAL 330 TO 350 BGS,Screen: 330-350 ft,39.811486000,-122.102101000,WGS84,"GPS, 10m",202.140,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,370.00000,Observation,Part of a nested/multi-completion well,WCR2011-008112,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N02W28N003M,
545,23N02W28N004M,398117N1221020W001,TEH_28N004M SCREEN INTERVAL 100 TO 110 BGS,Screen: 110-110 ft,39.811486000,-122.102101000,WGS84,"Survey, 1m",202.140,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,205.00000,Observation,Part of a nested/multi-completion well,WCR2011-008112,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N02W28N004M,
546,23N03W13C003M,398543N1221535W001,TEH_13C003M screen interval 900 to 970 bgs,Screen: 900-970 ft,39.854300000,-122.153467000,NAD83,Unknown,213.540,,Unknown,Tehama,5-021.51,Corning,980.00000,Observation,Part of a nested/multi-completion well,WCR2007-007867,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W13C003M,
547,23N03W13C004M,398543N1221535W002,TEH_13C004M screen interval 812 to 825 bgs,Screen: 812-825 ft,39.854300000,-122.153467000,NAD83,Unknown,213.540,,Unknown,Tehama,5-021.51,Corning,835.00000,Observation,Part of a nested/multi-completion well,WCR2007-007867,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W13C004M,
548,23N03W13C005M,398543N1221535W003,TEH_13C005M screen interval 345 to 355 bgs,Screen: 345-355 ft,39.854300000,-122.153467000,NAD83,Unknown,213.540,,Unknown,Tehama,5-021.51,Corning,381.00000,Observation,Part of a nested/multi-completion well,WCR2007-007867,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W13C005M,
549,23N03W13C006M,398543N1221535W004,TEH_13C006M screen interval 95 to 135 bgs,Screen: 95-135 ft,39.854300000,-122.153467000,NAD83,Unknown,213.540,,Unknown,Tehama,5-021.51,Corning,182.00000,Observation,Part of a nested/multi-completion well,WCR2007-007867,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W13C006M,
550,23N03W13C007M,398543N1221535W005,TEH_13C007M screen interval 25 to 35 bgs,Screen: 25-35 ft,39.854300000,-122.153467000,NAD83,Unknown,213.540,,Unknown,Tehama,5-021.51,Corning,71.00000,Observation,Part of a nested/multi-completion well,WCR2007-007867,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W13C007M,
551,23N03W25M001M,398193N1221590W002,TEH_25MOO1M SCREEN INTERVAL 965 TO 975 BGS,Screen: 965-975 ft,39.819250000,-122.159000000,WGS84,"GPS, 10m",235.620,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,988.00000,Observation,Part of a nested/multi-completion well,WCR2011-007809,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W25M001M,
552,23N03W25M002M,398193N1221590W003,TEH_25M002M SCREEN INTERVAL 470 TO 500 BGS,Screen: 470-500 ft,39.819250000,-122.159000000,WGS84,"GPS, 10m",235.620,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,513.00000,Observation,Part of a nested/multi-completion well,WCR2011-007809,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W25M002M,
553,23N03W25M003M,398193N1221590W004,TEH_25M003M SCREEN INTERVAL 240 TO 250 BGS,Screen: 240-250 ft,39.819250000,-122.159000000,WGS84,"GPS, 10m",235.620,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,262.00000,Observation,Part of a nested/multi-completion well,WCR2011-007809,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W25M003M,
554,23N03W25M004M,398193N1221590W001,TEH_25M004M SCREEN INTERVAL 120 TO 130 BGS,Screen: 120-130 ft,39.819250000,-122.159000000,WGS84,"GPS, 10m",235.620,,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,130.00000,Observation,Part of a nested/multi-completion well,WCR2011-007809,https://wdl.water.ca.gov/StationDetails.aspx?Station=23N03W25M004M,
555,23S25E13E001M,359298N1192326W002,PIDGSA-01U,PIDGSA-01U,35.929895000,-119.232660000,NAD83,"Survey, 1m",291.970,NAVD88,R.L. AT SURFACE,Tulare,5-022.13,Tule,280.00000,Observation,Part of a nested/multi-completion well,WCR2020-016331,https://wdl.water.ca.gov/StationDetails.aspx?Station=23S25E13E001M,
556,23S25E13E002M,359298N1192326W001,PIDGSA-01L,PIDGSA-01L,35.929895000,-119.232660000,NAD83,"Survey, 1m",291.970,NAVD88,OTHER,Tulare,5-022.13,Tule,1015.00000,Observation,Part of a nested/multi-completion well,WCR2020-016331,https://wdl.water.ca.gov/StationDetails.aspx?Station=23S25E13E002M,
557,24N01W04L001M,399612N1219878W001,TEH_04L001M screen interval 188 to 520 bgs,Screen: 188-520 ft,39.962981000,-121.988839000,NAD83,Unknown,322.410,,Unknown,Tehama,5-021.56,Los Molinos,520.00000,Irrigation,Unknown,12542,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W04L001M,
558,24N01W04M001M,399624N1219946W001,TEH_04M001M screen interval 620 to 920 bgs,Screen: 620-920 ft,39.962467000,-121.994654000,NAD83,Unknown,312.410,,Unknown,Tehama,5-021.56,Los Molinos,960.00000,Irrigation,Single Well,WCR2003-010871,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W04M001M,
559,24N01W05G001M,399655N1220004W001,TEH_05G001M screen interval 130 to 490 bgs,Screen: 130-490 ft,39.965520000,-122.000431000,NAD83,Unknown,304.410,,Unknown,Tehama,5-021.56,Los Molinos,490.00000,Irrigation,Single Well,139809,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05G001M,
560,24N01W05J001M,399635N1219953W001,TEH_05J001M screen interval less than 178 bgs,Screen: Unknown,39.963509000,-121.995328000,NAD83,Unknown,312.410,,Unknown,Tehama,5-021.56,Los Molinos,178.00000,Residential,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05J001M,
561,24N01W05J003M,399633N1219955W001,TEH-05J003M screen interval 295 to 335 bgs,Screen: 295-335 ft,39.963278000,-121.995462000,NAD83,Unknown,312.410,,Unknown,Tehama,5-021.56,Los Molinos,385.00000,Observation,Part of a nested/multi-completion well,WCR1999-009457,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05J003M,
562,24N01W05J004M,399633N1219955W002,TEH_05J004M screen interval 650 to 722 bgs,Screen: 650-722 ft,39.963278000,-121.995462000,NAD83,Unknown,310.000,,Unknown,Tehama,5-021.56,Los Molinos,760.00000,Observation,Part of a nested/multi-completion well,WCR1999-009457,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05J004M,
563,24N01W05K001M,399597N1220031W001,TEH_05K001M screen interval less than 260 bgs,Screen: Unknown,39.961492000,-122.004195000,NAD83,Unknown,290.410,,Unknown,Tehama,5-021.56,Los Molinos,260.00000,Irrigation,Single Well,133714,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05K001M,
564,24N01W05Q003M,399567N1220031W001,TEH_05Q003M screen interval 310 to 330 bgs,Screen: 310-330 ft,39.956729000,-122.003131000,NAD83,Unknown,289.410,,Unknown,Tehama,5-021.56,Los Molinos,415.00000,Observation,Part of a nested/multi-completion well,WCR1999-009454,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05Q003M,
565,24N01W05Q004M,399567N1220031W002,TEH_05Q004M screen interval 700 to 790 bgs,Screen: 700-790 ft,39.956729000,-122.003131000,NAD83,Unknown,289.410,,Unknown,Tehama,5-021.56,Los Molinos,840.00000,Observation,Part of a nested/multi-completion well,WCR1999-009454,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05Q004M,
566,24N01W05R002M,399550N1219949W001,TEH_05R002M screen interval less than 160 bgs,Screen: Unknown,39.956750000,-121.995642000,NAD83,Unknown,295.000,,Unknown,Tehama,5-021.56,Los Molinos,160.00000,Residential,Unknown,264304,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W05R002M,
567,24N01W06J002M,399620N1220171W001,TEH_06J002M screen interval 290 to 300 bgs,Screen: 290-300 ft,39.962048000,-122.017114000,NAD83,Unknown,272.410,,Unknown,Tehama,5-021.56,Los Molinos,317.00000,Observation,Single Well,728595,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N01W06J002M,
568,24N02W01L001M,399649N1220346W001,TEH_01L001M screen interval 350-450 bgs,Screen: 350-450- ft,39.961965000,-122.039130000,NAD83,Unknown,253.420,,Unknown,Tehama,5-021.56,Los Molinos,471.00000,Observation,Part of a nested/multi-completion well,E0112716,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01L001M,
569,24N02W01L002M,399649N1220346W002,TEH_01L002M screen interval 750-840 bgs,Screen: 750-840- ft,39.961965000,-122.039130000,NAD83,Unknown,253.420,,Unknown,Tehama,5-021.56,Los Molinos,862.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01L002M,
570,24N02W01R001M,399585N1220299W001,TEH_01R001M screen interval 640-690 bgs,Screen: 640-690- ft,39.958006000,-122.029578000,NAD83,Unknown,251.410,,Unknown,Tehama,5-021.56,Los Molinos,,Observation,Single Well,781645,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01R001M,
571,24N02W01R002M,399585N1220299W002,TEH_01R002M screen interval 788 to 843 bgs,Screen: 788-843 ft,39.958006000,-122.029578000,NAD83,Unknown,251.410,,Unknown,Tehama,5-021.56,Los Molinos,880.00000,Observation,Part of a nested/multi-completion well,781646,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W01R002M,
572,24N02W03B001M,399703N1220745W001,TEH_03B001M screen interval 152 to 368 bgs,Screen: 152-368 ft,39.970291000,-122.074517000,NAD83,Unknown,204.420,,Unknown,Tehama,5-021.56,Los Molinos,368.00000,Irrigation,Single Well,75739,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W03B001M,
573,24N02W12P001M,399456N1220399W001,TEH_12P001M screen interval 164 to 359 bgs,Screen: 164-359 ft,39.945556000,-122.039923000,NAD83,Unknown,228.410,,Unknown,Tehama,5-021.56,Los Molinos,370.00000,Observation,Part of a nested/multi-completion well,E0112688A,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W12P001M,
574,24N02W12P002M,399456N1220399W002,TEH_12P002M screen interval 760 to 850 bgs,Screen: 760-850 ft,39.945556000,-122.039923000,NAD83,Unknown,228.410,,Unknown,Tehama,5-021.56,Los Molinos,870.00000,Observation,Part of a nested/multi-completion well,E0112688B,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W12P002M,
575,24N02W24D002M,399252N1220436W001,TEH_24D002M screen interval 979 to 989 bgs,Screen: 979-989 ft,39.925145000,-122.043564000,NAD83,"GPS, 10m",212.410,,EST.CONTOUR <2M.,Tehama,5-021.56,Los Molinos,1040.00000,Observation,Part of a nested/multi-completion well,WCR2005-010309,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W24D002M,
576,24N02W24D003M,399251N1220436W001,TEH_24D003M screen interval 731 to 741 bgs,Screen: 731-741 ft,39.925145000,-122.043564000,NAD83,"GPS, 10m",212.410,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,804.00000,Observation,Part of a nested/multi-completion well,WCR2005-010309,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W24D003M,
577,24N02W24D004M,399252N1220436W002,TEH_24D004M screen interval 346 to 356 bgs,Screen: 346-356 ft,39.925145000,-122.043564000,NAD83,"GPS, 10m",212.410,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,397.00000,Observation,Part of a nested/multi-completion well,WCR2005-010309,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W24D004M,
578,24N02W27G001M,399078N1220721W001,TEH_27G001M screen interval 939 to 949 bgs,Screen: 939-949 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,940.00000,Observation,Part of a nested/multi-completion well,WCR2005-009829,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G001M,
579,24N02W27G002M,399078N1220721W002,TEH_27G002M screen interval 495 to 505 bgs,Screen: 495-505 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,560.00000,Observation,Part of a nested/multi-completion well,WCR2005-009829,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G002M,
580,24N02W27G003M,399078N1220721W003,TEH_27G003M screen interval 168 to 178 bgs,Screen: 168-178 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,209.00000,Observation,Part of a nested/multi-completion well,WCR2005-009829,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G003M,
581,24N02W27G004M,399078N1220721W004,TEH_27G004M screen interval 64 to 74 bgs,Screen: 64-74 ft,39.907750000,-122.072131000,NAD83,"GPS, 10m",182.420,,EST.CONTOUR 2-4M.,Tehama,5-021.56,Los Molinos,93.00000,Observation,Part of a nested/multi-completion well,WCR2005-009829,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W27G004M,
582,24N02W29N003M,398996N1221227W001,TEH_29N003M screen interval 200 to 290 bgs,Screen: 200-290 ft,39.899609000,-122.122728000,NAD83,Unknown,212.450,,Unknown,Tehama,5-021.51,Corning,388.00000,Observation,Part of a nested/multi-completion well,WCR2004-010551,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W29N003M,
583,24N02W29N004M,398996N1221227W002,TEH_29N004M screen interval 590 to 710 bgs,Screen: 590-710 ft,39.899609000,-122.122728000,NAD83,Unknown,212.450,,Unknown,Tehama,5-021.51,Corning,741.00000,Observation,Part of a nested/multi-completion well,WCR2004-010551,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N02W29N004M,
584,24N03W15A001M,399408N1221823W001,Corning Yrd CWT- Deep screen 740-750 800-810 840-850,Corning Yrd CWT- D,39.940850000,-122.182325000,NAD83,"Survey, 1m",280.800,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,880.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A001M,
585,24N03W15A002M,399408N1221823W002,Corning Yrd CWT- Int Deep scrn 480-490 530-540 590-600,Corning Yrd CWT- ID,39.940850000,-122.182325000,NAD83,"Survey, 1m",280.900,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,650.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A002M,
586,24N03W15A003M,399408N1221823W003,Corning Yrd CWT- Int Shallow scrn 260-270,Corning Yrd CWT- IS,39.940850000,-122.182325000,NAD83,"Survey, 1m",281.000,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,350.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A003M,
587,24N03W15A004M,399408N1221823W004,Corning Yrd CWT- Shallow 170-190,Corning Yrd CWT- S,39.940850000,-122.182325000,NAD83,"Survey, 1m",281.200,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.51,Corning,220.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W15A004M,
588,24N03W29Q001M,399030N1222246W001,TEH_29Q001M screen interval 130 to 360 bgs,Screen: 130-360 ft,39.903046000,-122.224557000,NAD83,Unknown,314.180,,Unknown,Tehama,5-021.51,Corning,372.00000,Observation,Part of a nested/multi-completion well,WCR2004-010553,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W29Q001M,
589,24N03W29Q002M,399030N1222246W002,TEH_29Q002M screen interval 490 to 550 bgs,Screen: 490-550 ft,39.903046000,-122.224557000,NAD83,Unknown,314.180,,Unknown,Tehama,5-021.51,Corning,575.00000,Observation,Part of a nested/multi-completion well,WCR2004-010553,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W29Q002M,
590,24N03W29Q003M,399030N1222246W003,TEH_29Q003M screen interval 650 to 790 bgs,Screen: 650-790 ft,39.903046000,-122.224557000,NAD83,Unknown,314.180,,Unknown,Tehama,5-021.51,Corning,844.00000,Observation,Part of a nested/multi-completion well,WCR2004-010553,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N03W29Q003M,
591,24N04W07F003M,382857N1223535W001,TSS Red Bluff-Deep scrn 840-850 900-910,TSS Red Bluff-D,39.952190010,-122.361879000,NAD83,"Survey, 1m",460.100,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,930.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F003M,
592,24N04W07F004M,382857N1223535W002,TSS Red Bluff-ID scn 390-400 470-490 535-545 595-615,TSS Red Bluff-ID,39.952190000,-122.361879000,NAD83,"Survey, 1m",460.060,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,660.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F004M,
593,24N04W07F005M,382857N1223535W003,TSS Red Bluff-IS scrn 210-220 260-270 285-295,TSS Red Bluff-IS,39.952190000,-122.361879000,NAD83,"Survey, 1m",459.960,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,310.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F005M,
594,24N04W07F006M,382857N1223535W004,TSS Red Bluff-Shallow scrn 80-90 140-150,TSS Red Bluff-S,39.952190000,-122.361879000,NAD83,"Survey, 1m",459.850,NAVD88,R.L. AT W.L.M.PT.,Tehama,5-021.50,Red Bluff,170.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N04W07F006M,
595,24N17E13J001M,399286N1200197W001,LAS_13J001M screen interval 138 to 148 bgs,LAS_13J001M,39.928600000,-120.019700000,WGS84,"Survey, 1m",4432.520,NAVD88,R.L. AT W.L.M.PT.,Lassen,6-104,Long Valley,148.00000,Observation,Part of a nested/multi-completion well,367239,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N17E13J001M,
596,24N17E13J002M,399286N1200197W002,LAS_13J002M screen interval 138 to 148 bgs,LAS_13J002M,39.928600000,-120.019700000,WGS84,"Survey, 1m",4432.220,NAVD88,R.L. AT W.L.M.PT.,Lassen,6-104,Long Valley,51.00000,Observation,Part of a nested/multi-completion well,367239,https://wdl.water.ca.gov/StationDetails.aspx?Station=24N17E13J002M,
597,25N01W32P001M,399733N1220069W001,TEH_32P001M screen interval 209 to 256 bgs,Screen: 209-256 ft,39.973278000,-122.006864000,NAD83,Unknown,303.410,,Unknown,Tehama,5-021.56,Los Molinos,330.00000,Observation,Part of a nested/multi-completion well,WCR1999-009459,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W32P001M,
598,25N01W32P002M,399733N1220069W002,TEH_32P002M screen interval 440 to 510 bgs,Screen: 440-510 ft,39.973278000,-122.006864000,NAD83,Unknown,303.410,,Unknown,Tehama,5-021.56,Los Molinos,530.00000,Observation,Part of a nested/multi-completion well,WCR1999-009459,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W32P002M,
599,25N01W32P003M,399733N1220069W003,TEH_32P003M screen interval 650 to 660 bgs,Screen: 650-660 ft,39.973278000,-122.006864000,NAD83,Unknown,303.410,,Unknown,Tehama,5-021.56,Los Molinos,720.00000,Observation,Part of a nested/multi-completion well,WCR1999-009459,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W32P003M,
600,25N01W34N002M,399740N1219748W001,TEH_34N002M screen interval 207 to 217 bgs,Screen: 207-217 ft,39.973967000,-121.974820000,NAD83,Unknown,366.430,,Unknown,Tehama,5-021.56,Los Molinos,263.00000,Observation,Part of a nested/multi-completion well,WCR1999-009455,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W34N002M,
601,25N01W34N003M,399740N1219748W002,TEH_34N003M screen interval 625 to 680 bgs,Screen: 625-680 ft,39.973967000,-121.974820000,NAD83,Unknown,366.430,,Unknown,Tehama,5-021.56,Los Molinos,743.00000,Observation,Part of a nested/multi-completion well,WCR1999-009455,https://wdl.water.ca.gov/StationDetails.aspx?Station=25N01W34N003M,
